 11 6803.777072 4.934E-25 0.000E+00.10280.456 1677.06150.75-.000510     0 3 1          0 1 0  2  1  1        2  1  2              EEE         EEEE    0.0    0.0, 0.8500, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.801215 3.233E-27 0.000E+00.05710.235 2880.83420.52-.002810     2 0 0          0 0 0 13  5  9       14  4 10              EEE         EEEE    0.0    0.0, 0.5600, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.808673 1.499E-30 0.000E+00.02950.235 2739.42860.27-.001700     0 4 0          0 0 0 15  4 12       14  3 11              EEE         EEEE    0.0    0.0, 0.5200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6803.827085 7.509E-29 0.000E+00.09850.410  265.23630.79-.003580     1 3 0          0 0 0  5  0  5        5  1  4              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.851233 1.213E-29 0.000E+00.02450.235 3939.83190.20-.029810     2 1 0          0 1 0 14  1 14       14  2 13              EEE         EEEE    0.0    0.0, 0.4800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.891470 5.731E-27 0.000E+00.08880.371 2271.71230.72-.013860     2 1 0          0 1 0  5  0  5        6  3  4              EEE         EEEE    0.0    0.0, 0.7000, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.967189 4.018E-30 0.000E+00.03980.235 3939.74650.36-.008836    -2-2-2          0 1 0 14 -1 -1       14  1 13              EEE         EEEE    0.0    0.0, 0.2900, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.983033 1.511E-30 0.000E+00.06990.235 2983.39630.69-.009210     1 0 1          0 0 0 15  1 14       14  5  9              EEE         EEEE    0.0    0.0, 0.4800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6803.998145 9.917E-28 0.000E+00.08460.333 2490.35410.710.000730     0 3 1          0 1 0  7  3  4        8  1  7              EEE         EEEE    0.0    0.0, 0.7200, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 14 6804.000645 1.880E-27 0.000E+00.09960.428  156.38230.79-.005350     2 1 0          0 0 0  4  2  3        4  1  4              EEE         EEEE    0.0    0.0, 0.7800, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.077808 1.671E-30 0.000E+00.06460.315 1080.38540.600.000000     2 0 0          0 0 0  7  2  6        9  2  8              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.092748 2.683E-29 0.000E+00.07150.391 4256.24130.63-.009540     2 0 1          1 0 0  4  4  0        5  4  1              EEE         EEEE    0.0    0.0, 0.9300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.152140 1.669E-29 0.000E+00.05310.265 2612.79990.57-.018480     1 0 1          0 0 0 13  3 11       12  7  6              EEE         EEEE    0.0    0.0, 0.5400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.155151 1.860E-27 0.000E+00.07940.298 3224.54660.69-.013080     2 1 0          0 1 0  9  3  6       10  4  7              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 15 6804.210661 3.320E-29 0.000E+00.08010.378  401.57380.790.000000     2 1 0          0 0 0  8  1  8        7  1  7              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.251697 3.556E-29 0.000E+00.04300.250 3879.72080.37-.008836    -2-2-2          0 1 0 12  4  8       13  3 11              EEE         EEEE    0.0    0.0, 0.6300, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.251398 1.370E-28 0.000E+00.06810.352 4232.18450.55-.010660     2 0 1          1 0 0  6  0  6        7  0  7              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
 11 6804.268106 4.464E-29 0.000E+00.06840.352 4232.38430.55-.009940     2 0 1          1 0 0  6  1  6        7  1  7              EEE         EEEE    0.0    0.0, 0.6400, 0.000000, 0.000000, 0.000e+00, 0.000e+00
